,cohort_week,week_offset,ad_id,adset_id,adset_name_at_launch,campaign_id,campaign_name_at_launch,spend,purchases,revenue,roas,hit_bucket,hit_cum
386,2025-02-24,1,120217028488050668,120217026802740668,B043 - Spirilet - UGC - Lila - Mark,120214946625550668,Testing_ABO_BIG4,24.67,0,0.0,0.0,0,0
387,2025-02-24,2,120217028488050668,120217026802740668,B043 - Spirilet - UGC - Lila - Mark,120214946625550668,Testing_ABO_BIG4,1.0,0,0.0,0.0,0,0
388,2025-02-24,3,120217028488050668,120217026802740668,B043 - Spirilet - UGC - Lila - Mark,120214946625550668,Testing_ABO_BIG4,1.0899999999999999,0,0.0,0.0,0,0
389,2025-02-24,4,120217028488050668,120217026802740668,B043 - Spirilet - UGC - Lila - Mark,120214946625550668,Testing_ABO_BIG4,2.32,0,0.0,0.0,0,0
390,2025-02-24,1,120217028488060668,120217026802730668,B042 - White Remake - Mashup - Dadang,120214946625550668,Testing_ABO_BIG4,58.44,7,274.14,4.690965092402464,0,0
391,2025-02-24,1,120217028494560668,120217026802740668,B043 - Spirilet - UGC - Lila - Mark,120214946625550668,Testing_ABO_BIG4,90.63,28,1258.82,13.88966126006841,1,1
392,2025-02-24,2,120217028494560668,120217026802740668,B043 - Spirilet - UGC - Lila - Mark,120214946625550668,Testing_ABO_BIG4,17.16,0,0.0,0.0,0,1
393,2025-02-24,3,120217028494560668,120217026802740668,B043 - Spirilet - UGC - Lila - Mark,120214946625550668,Testing_ABO_BIG4,7.35,0,0.0,0.0,0,1
394,2025-02-24,1,120217184544440668,120217184545070668,Carousel Gif,120217184544940668,Testing ABO - Creatives - Oliwia,63.37,7,299.4,4.724633107148493,0,0
395,2025-02-24,1,120217184544820668,120217184545410668,Gif Oliwia,120217184544940668,Testing ABO - Creatives - Oliwia,9.69,7,276.48,28.532507739938083,0,0
396,2025-02-24,1,120217184544830668,120217184545410668,Gif Oliwia,120217184544940668,Testing ABO - Creatives - Oliwia,16.03,0,0.0,0.0,0,0
397,2025-02-24,1,120217184544840668,120217184545410668,Gif Oliwia,120217184544940668,Testing ABO - Creatives - Oliwia,13.96,0,0.0,0.0,0,0
398,2025-02-24,1,120217184731310668,120217184731320668,Refund + New CTA,120217184544940668,Testing ABO - Creatives - Oliwia,32.58,0,0.0,0.0,0,0
399,2025-02-24,1,120217187322130668,120217187322250668,Metaphysics,120217187322120668,Testing ABO - Audiences,1.25,0,0.0,0.0,0,0
400,2025-02-24,1,120217187322190668,120217187322250668,Metaphysics,120217187322120668,Testing ABO - Audiences,0.33,0,0.0,0.0,0,0
401,2025-02-24,1,120217187322220668,120217187322250668,Metaphysics,120217187322120668,Testing ABO - Audiences,0.42000000000000004,0,0.0,0.0,0,0
402,2025-02-24,1,120217187322240668,120217187322250668,Metaphysics,120217187322120668,Testing ABO - Audiences,34.74,7,287.1,8.264248704663213,0,0
403,2025-02-24,1,120217187322260668,120217187322250668,Metaphysics,120217187322120668,Testing ABO - Audiences,0.39,0,0.0,0.0,0,0
404,2025-02-24,1,120217187322280668,120217187322250668,Metaphysics,120217187322120668,Testing ABO - Audiences,36.03,7,289.08,8.0233139050791,0,0
405,2025-02-24,1,120217187322290668,120217187322250668,Metaphysics,120217187322120668,Testing ABO - Audiences,15.92,0,0.0,0.0,0,0
406,2025-02-24,1,120217187549470668,120217187322250668,Metaphysics,120217187322120668,Testing ABO - Audiences,2.33,0,0.0,0.0,0,0
407,2025-02-24,1,120217187549480668,120217187322250668,Metaphysics,120217187322120668,Testing ABO - Audiences,3.37,0,0.0,0.0,0,0
408,2025-02-24,1,120217187855970668,120217187322250668,Metaphysics,120217187322120668,Testing ABO - Audiences,260.15999999999997,35,1901.54,7.309117466174662,1,1
409,2025-02-24,2,120217187855970668,120217187322250668,Metaphysics,120217187322120668,Testing ABO - Audiences,0.0,0,0.0,0.0,0,1
410,2025-02-24,1,120217188326950668,120217188326870668,Coaching,120217187322120668,Testing ABO - Audiences,4.550000000000001,0,0.0,0.0,0,0
411,2025-02-24,1,120217188326960668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,2.17,0,0.0,0.0,0,0
412,2025-02-24,2,120217188326960668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,1.22,0,0.0,0.0,0,0
413,2025-02-24,3,120217188326960668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,4.069999999999999,0,0.0,0.0,0,0
414,2025-02-24,4,120217188326960668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,0.01,0,0.0,0.0,0,0
415,2025-02-24,1,120217188326970668,120217188326900668,Magic,120217187322120668,Testing ABO - Audiences,35.94,0,0.0,0.0,0,0
416,2025-02-24,1,120217188326980668,120217188326880668,Motivation,120217187322120668,Testing ABO - Audiences,91.16,28,1080.79,11.855967529618253,1,1
417,2025-02-24,1,120217188326990668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,40.88,0,0.0,0.0,0,0
418,2025-02-24,1,120217188327000668,120217188326870668,Coaching,120217187322120668,Testing ABO - Audiences,28.83,0,0.0,0.0,0,0
419,2025-02-24,1,120217188327030668,120217188326930668,Personal Care,120217187322120668,Testing ABO - Audiences,1.23,0,0.0,0.0,0,0
420,2025-02-24,1,120217188327040668,120217188326910668,Healthy Habits,120217187322120668,Testing ABO - Audiences,1.57,0,0.0,0.0,0,0
421,2025-02-24,1,120217188327050668,120217188326900668,Magic,120217187322120668,Testing ABO - Audiences,1.01,0,0.0,0.0,0,0
422,2025-02-24,1,120217188327060668,120217188326910668,Healthy Habits,120217187322120668,Testing ABO - Audiences,34.86,0,0.0,0.0,0,0
423,2025-02-24,1,120217188327070668,120217188326870668,Coaching,120217187322120668,Testing ABO - Audiences,1.15,0,0.0,0.0,0,0
424,2025-02-24,1,120217188327080668,120217188326880668,Motivation,120217187322120668,Testing ABO - Audiences,2.92,0,0.0,0.0,0,0
425,2025-02-24,1,120217188327110668,120217188326930668,Personal Care,120217187322120668,Testing ABO - Audiences,2.9,0,0.0,0.0,0,0
426,2025-02-24,1,120217188327120668,120217188326910668,Healthy Habits,120217187322120668,Testing ABO - Audiences,2.93,0,0.0,0.0,0,0
427,2025-02-24,1,120217188327130668,120217188326900668,Magic,120217187322120668,Testing ABO - Audiences,3.58,0,0.0,0.0,0,0
428,2025-02-24,1,120217188327140668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,3.8000000000000003,0,0.0,0.0,0,0
429,2025-02-24,2,120217188327140668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,17.33,7,279.66,16.137334102712064,0,0
430,2025-02-24,3,120217188327140668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,24.94,7,397.45,15.936246992782678,0,0
431,2025-02-24,4,120217188327140668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,1.37,0,0.0,0.0,0,0
432,2025-02-24,1,120217188327150668,120217188326880668,Motivation,120217187322120668,Testing ABO - Audiences,3.21,0,0.0,0.0,0,0
433,2025-02-24,1,120217188327180668,120217188326930668,Personal Care,120217187322120668,Testing ABO - Audiences,1.64,0,0.0,0.0,0,0
434,2025-02-24,1,120217188327190668,120217188326910668,Healthy Habits,120217187322120668,Testing ABO - Audiences,2.9899999999999998,0,0.0,0.0,0,0
435,2025-02-24,1,120217188327200668,120217188326900668,Magic,120217187322120668,Testing ABO - Audiences,0.32999999999999996,0,0.0,0.0,0,0
436,2025-02-24,1,120217188327210668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,7.03,0,0.0,0.0,0,0
437,2025-02-24,2,120217188327210668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,6.2,0,0.0,0.0,0,0
438,2025-02-24,3,120217188327210668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,24.67,0,0.0,0.0,0,0
439,2025-02-24,4,120217188327210668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,0.57,0,0.0,0.0,0,0
440,2025-02-24,1,120217188327220668,120217188326880668,Motivation,120217187322120668,Testing ABO - Audiences,4.289999999999999,0,0.0,0.0,0,0
441,2025-02-24,1,120217188327240668,120217188326870668,Coaching,120217187322120668,Testing ABO - Audiences,1.7,0,0.0,0.0,0,0
442,2025-02-24,1,120217188327260668,120217188326870668,Coaching,120217187322120668,Testing ABO - Audiences,5.24,0,0.0,0.0,0,0
443,2025-02-24,1,120217188327270668,120217188326910668,Healthy Habits,120217187322120668,Testing ABO - Audiences,0.16,0,0.0,0.0,0,0
444,2025-02-24,1,120217188327280668,120217188326900668,Magic,120217187322120668,Testing ABO - Audiences,0.03,0,0.0,0.0,0,0
445,2025-02-24,1,120217188327290668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,0.14,0,0.0,0.0,0,0
446,2025-02-24,2,120217188327290668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,0.04,0,0.0,0.0,0,0
447,2025-02-24,3,120217188327290668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,0.13,0,0.0,0.0,0,0
448,2025-02-24,4,120217188327290668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,0.0,0,0.0,0.0,0,0
449,2025-02-24,1,120217188327300668,120217188326880668,Motivation,120217187322120668,Testing ABO - Audiences,0.18,0,0.0,0.0,0,0
450,2025-02-24,1,120217188327310668,120217188326870668,Coaching,120217187322120668,Testing ABO - Audiences,0.48,0,0.0,0.0,0,0
451,2025-02-24,1,120217188327340668,120217188326930668,Personal Care,120217187322120668,Testing ABO - Audiences,21.48,0,0.0,0.0,0,0
452,2025-02-24,1,120217188327350668,120217188326930668,Personal Care,120217187322120668,Testing ABO - Audiences,0.2,0,0.0,0.0,0,0
453,2025-02-24,1,120217188327370668,120217188326900668,Magic,120217187322120668,Testing ABO - Audiences,0.02,0,0.0,0.0,0,0
454,2025-02-24,1,120217188327380668,120217188326880668,Motivation,120217187322120668,Testing ABO - Audiences,0.53,0,0.0,0.0,0,0
455,2025-02-24,1,120217188327390668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,0.13,0,0.0,0.0,0,0
456,2025-02-24,2,120217188327390668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,0.45000000000000007,0,0.0,0.0,0,0
457,2025-02-24,3,120217188327390668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,0.47,0,0.0,0.0,0,0
458,2025-02-24,1,120217188327410668,120217188326870668,Coaching,120217187322120668,Testing ABO - Audiences,0.1,0,0.0,0.0,0,0
459,2025-02-24,1,120217188327430668,120217188326900668,Magic,120217187322120668,Testing ABO - Audiences,18.07,0,0.0,0.0,0,0
460,2025-02-24,1,120217188327440668,120217188326930668,Personal Care,120217187322120668,Testing ABO - Audiences,26.87,0,0.0,0.0,0,0
461,2025-02-24,1,120217188327460668,120217188326910668,Healthy Habits,120217187322120668,Testing ABO - Audiences,145.81,42,1669.1,11.44708867704547,1,1
462,2025-02-24,2,120217188327460668,120217188326910668,Healthy Habits,120217187322120668,Testing ABO - Audiences,0.0,7,299.4,0.0,0,1
463,2025-02-24,1,120217188327470668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,104.48,42,1754.53,16.792974732006126,1,1
464,2025-02-24,2,120217188327470668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,54.64,0,0.0,0.0,0,1
465,2025-02-24,1,120217188327480668,120217188326880668,Motivation,120217187322120668,Testing ABO - Audiences,100.28,21,843.01,8.406561627443159,1,1
466,2025-02-24,1,120217188327490668,120217188326870668,Coaching,120217187322120668,Testing ABO - Audiences,33.38,0,0.0,0.0,0,0
467,2025-02-24,1,120217188327520668,120217188326910668,Healthy Habits,120217187322120668,Testing ABO - Audiences,2.52,0,0.0,0.0,0,0
468,2025-02-24,1,120217188327530668,120217188326900668,Magic,120217187322120668,Testing ABO - Audiences,2.4899999999999998,0,0.0,0.0,0,0
469,2025-02-24,1,120217188327540668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,11.219999999999999,7,269.7,24.037433155080215,0,0
470,2025-02-24,2,120217188327540668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,121.61000000000001,56,2415.1499999999996,19.85979771400378,1,1
471,2025-02-24,3,120217188327540668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,11.31,0,0.0,0.0,0,1
472,2025-02-24,1,120217188327580668,120217188326930668,Personal Care,120217187322120668,Testing ABO - Audiences,27.21,7,299.4,11.003307607497243,0,0
473,2025-02-24,1,120217188327590668,120217188326910668,Healthy Habits,120217187322120668,Testing ABO - Audiences,49.44,0,0.0,0.0,0,0
474,2025-02-24,1,120217188327600668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,131.9,49,2036.1399999999999,15.436997725549658,1,1
475,2025-02-24,2,120217188327600668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,130.75,35,1421.96,10.875411089866157,1,1
476,2025-02-24,3,120217188327600668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,0.0,0,0.0,0.0,0,1
477,2025-02-24,1,120217188327610668,120217188326900668,Magic,120217187322120668,Testing ABO - Audiences,27.48,7,269.7,9.814410480349345,0,0
478,2025-02-24,1,120217188327620668,120217188326870668,Coaching,120217187322120668,Testing ABO - Audiences,137.21,35,1372.87,10.005611835872019,1,1
479,2025-02-24,1,120217188327630668,120217188326880668,Motivation,120217187322120668,Testing ABO - Audiences,26.47,7,299.4,11.310918020400454,0,0
480,2025-02-24,1,120217188327650668,120217188326880668,Motivation,120217187322120668,Testing ABO - Audiences,5.470000000000001,0,0.0,0.0,0,0
481,2025-02-24,1,120217188327660668,120217188326930668,Personal Care,120217187322120668,Testing ABO - Audiences,0.8600000000000001,0,0.0,0.0,0,0
482,2025-02-24,1,120217188327670668,120217188326910668,Healthy Habits,120217187322120668,Testing ABO - Audiences,20.58,7,299.4,14.548104956268222,0,0
483,2025-02-24,1,120217188327680668,120217188326900668,Magic,120217187322120668,Testing ABO - Audiences,0.29000000000000004,0,0.0,0.0,0,0
484,2025-02-24,1,120217188327690668,120217188326880668,Motivation,120217187322120668,Testing ABO - Audiences,0.24,0,0.0,0.0,0,0
485,2025-02-24,1,120217188327700668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,5.78,0,0.0,0.0,0,0
486,2025-02-24,2,120217188327700668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,21.740000000000002,14,598.8,27.543698252069913,1,1
487,2025-02-24,3,120217188327700668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,286.19,70,2837.55,9.914916663754848,1,1
488,2025-02-24,4,120217188327700668,120217188326890668,Well-being,120217187322120668,Testing ABO - Audiences,9.58,0,0.0,0.0,0,1
489,2025-02-24,1,120217188327720668,120217188326870668,Coaching,120217187322120668,Testing ABO - Audiences,13.02,0,0.0,0.0,0,0
490,2025-02-24,1,120217712344770668,120216382104470668,Third-party Pages Test 2,120215563295540668,Testing ABO - Other Tests,0.36,0,0.0,0.0,0,0
491,2025-02-24,1,120217712344780668,120215679564260668,Copy Testing - Batch 1,120215563295540668,Testing ABO - Other Tests,0.03,0,0.0,0.0,0,0
492,2025-02-24,1,120217712344820668,120216655993540668,Third-party Pages Test 3 - Podcast,120215563295540668,Testing ABO - Other Tests,28.05,7,366.37,13.061319073083778,0,0
493,2025-02-24,1,120217712344870668,120215563295090668,Third-party Pages Test 1,120215563295540668,Testing ABO - Other Tests,0.03,0,0.0,0.0,0,0
494,2025-02-24,1,120217910067130668,120217910067120668,I got purple,120214946625550668,Testing_ABO_BIG4,21.439999999999998,0,0.0,0.0,0,0
495,2025-02-24,1,120217910209610668,120217910209620668,I got white,120214946625550668,Testing_ABO_BIG4,7.33,0,0.0,0.0,0,0
496,2025-02-24,1,120217910379990668,120217910209620668,I got white,120214946625550668,Testing_ABO_BIG4,10.63,0,0.0,0.0,0,0
497,2025-02-24,1,120217910555460668,120217910209620668,I got white,120214946625550668,Testing_ABO_BIG4,28.669999999999998,0,0.0,0.0,0,0
498,2025-02-24,1,120217910906080668,120217910067120668,I got purple,120214946625550668,Testing_ABO_BIG4,12.549999999999999,0,0.0,0.0,0,0
499,2025-02-24,1,120217910948260668,120217910067120668,I got purple,120214946625550668,Testing_ABO_BIG4,11.46,0,0.0,0.0,0,0
500,2025-02-24,1,120217912880290668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,0.06,0,0.0,0.0,0,0
501,2025-02-24,2,120217912880290668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,0.47,0,0.0,0.0,0,0
502,2025-02-24,3,120217912880290668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,0.32,0,0.0,0.0,0,0
503,2025-02-24,1,120217912880300668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,170.97,63,2745.83,16.06030297713049,1,1
504,2025-02-24,2,120217912880300668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,208.75,49,2041.47,9.779497005988024,1,1
505,2025-02-24,1,120217912880310668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,0.66,0,0.0,0.0,0,0
506,2025-02-24,2,120217912880310668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,0.39,0,0.0,0.0,0,0
507,2025-02-24,3,120217912880310668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,0.0,0,0.0,0.0,0,0
508,2025-02-24,1,120217912880320668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,0.37000000000000005,0,0.0,0.0,0,0
509,2025-02-24,2,120217912880320668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,32.8,7,299.4,9.128048780487806,0,0
510,2025-02-24,3,120217912880320668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,37.07,0,0.0,0.0,0,0
511,2025-02-24,1,120217912880330668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,0.33,0,0.0,0.0,0,0
512,2025-02-24,2,120217912880330668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,0.04,0,0.0,0.0,0,0
513,2025-02-24,1,120217912880340668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,31.73,7,242.76,7.650803655846202,0,0
514,2025-02-24,2,120217912880340668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,25.82,0,0.0,0.0,0,0
515,2025-02-24,3,120217912880340668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,1.6400000000000001,0,0.0,0.0,0,0
516,2025-02-24,1,120217912880350668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,1.67,0,0.0,0.0,0,0
517,2025-02-24,2,120217912880350668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,66.4,21,859.2199999999999,12.940060240963852,1,1
518,2025-02-24,3,120217912880350668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,20.79,0,0.0,0.0,0,1
519,2025-02-24,1,120217912880360668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,0.15,0,0.0,0.0,0,0
520,2025-02-24,2,120217912880360668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,19.02,0,0.0,0.0,0,0
521,2025-02-24,3,120217912880360668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,17.189999999999998,7,310.39,18.056428155904598,0,0
522,2025-02-24,1,120217912880370668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,0.5,0,0.0,0.0,0,0
523,2025-02-24,2,120217912880370668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,0.1,0,0.0,0.0,0,0
524,2025-02-24,3,120217912880370668,120217912397560668,Coaching V2,120217187322120668,Testing ABO - Audiences,0.2,0,0.0,0.0,0,0
525,2025-02-24,1,120217913041510668,120217912396960668,Metaphysics V2,120217187322120668,Testing ABO - Audiences,1.01,0,0.0,0.0,0,0
526,2025-02-24,1,120217913041520668,120217912396960668,Metaphysics V2,120217187322120668,Testing ABO - Audiences,54.5,7,276.66,5.076330275229358,0,0
527,2025-02-24,1,120217913041530668,120217912396960668,Metaphysics V2,120217187322120668,Testing ABO - Audiences,0.13,0,0.0,0.0,0,0
528,2025-02-24,1,120217913041540668,120217912396960668,Metaphysics V2,120217187322120668,Testing ABO - Audiences,0.41,0,0.0,0.0,0,0
529,2025-02-24,1,120217913041550668,120217912396960668,Metaphysics V2,120217187322120668,Testing ABO - Audiences,0.02,0,0.0,0.0,0,0
530,2025-02-24,1,120217913041560668,120217912396960668,Metaphysics V2,120217187322120668,Testing ABO - Audiences,0.18,0,0.0,0.0,0,0
531,2025-02-24,1,120217913041570668,120217912396960668,Metaphysics V2,120217187322120668,Testing ABO - Audiences,0.43000000000000005,0,0.0,0.0,0,0
532,2025-02-24,1,120217913041580668,120217912396960668,Metaphysics V2,120217187322120668,Testing ABO - Audiences,1.42,0,0.0,0.0,0,0
533,2025-02-24,1,120217913041590668,120217912396960668,Metaphysics V2,120217187322120668,Testing ABO - Audiences,57.63,14,586.75,10.181329168835676,1,1
534,2025-02-24,1,120218080688140668,120218080523920668,Third-party Pages Test 4,120215563295540668,Testing ABO - Other Tests,31.11,7,269.7,8.66923818707811,0,0
535,2025-02-24,1,120218080688150668,120218080523920668,Third-party Pages Test 4,120215563295540668,Testing ABO - Other Tests,43.81,0,0.0,0.0,0,0
536,2025-02-24,1,120218080688160668,120218080523920668,Third-party Pages Test 4,120215563295540668,Testing ABO - Other Tests,61.74999999999999,0,0.0,0.0,0,0
537,2025-02-24,1,120218082577950668,120218078602470668,CTA Test,120215563295540668,Testing ABO - Other Tests,57.6,7,309.37,5.371006944444445,0,0
538,2025-02-24,1,120218082577960668,120218078602470668,CTA Test,120215563295540668,Testing ABO - Other Tests,3.5099999999999993,0,0.0,0.0,0,0
539,2025-02-24,1,120218082577970668,120218078602470668,CTA Test,120215563295540668,Testing ABO - Other Tests,3.42,0,0.0,0.0,0,0
540,2025-02-24,1,120218082577980668,120218078602470668,CTA Test,120215563295540668,Testing ABO - Other Tests,7.3100000000000005,0,0.0,0.0,0,0
541,2025-02-24,1,120218082577990668,120218078602470668,CTA Test,120215563295540668,Testing ABO - Other Tests,1.93,0,0.0,0.0,0,0
542,2025-02-24,1,120218082578000668,120218078602470668,CTA Test,120215563295540668,Testing ABO - Other Tests,8.0,0,0.0,0.0,0,0
543,2025-03-03,1,120217026802690668,120217026802750668,B045 - Necklace - IMG - Vik,120214946625550668,Testing_ABO_BIG4,28.25,0,0.0,0.0,0,0
544,2025-03-03,1,120217028269950668,120217026802750668,B045 - Necklace - IMG - Vik,120214946625550668,Testing_ABO_BIG4,49.11,7,278.28,5.666463042150275,0,0
545,2025-03-03,1,120217028269960668,120217026802750668,B045 - Necklace - IMG - Vik,120214946625550668,Testing_ABO_BIG4,24.35,0,0.0,0.0,0,0
546,2025-03-03,1,120217028476120668,120217026802580668,B046 - 3 Reasons Why - Mashup - Mark,120214946625550668,Testing_ABO_BIG4,63.72,7,299.4,4.698681732580037,0,0
547,2025-03-03,1,120217028484470668,120217026802580668,B046 - 3 Reasons Why - Mashup - Mark,120214946625550668,Testing_ABO_BIG4,30.65,0,0.0,0.0,0,0
548,2025-03-03,2,120217028484470668,120217026802580668,B046 - 3 Reasons Why - Mashup - Mark,120214946625550668,Testing_ABO_BIG4,45.55,0,0.0,0.0,0,0
549,2025-03-03,1,120217028488030668,120217026802580668,B046 - 3 Reasons Why - Mashup - Mark,120214946625550668,Testing_ABO_BIG4,337.08,77,3181.66,9.438886911119022,1,1
550,2025-03-03,2,120217028488030668,120217026802580668,B046 - 3 Reasons Why - Mashup - Mark,120214946625550668,Testing_ABO_BIG4,0.0,0,0.0,0.0,0,1
551,2025-03-03,1,120217184911790668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,22.93,0,0.0,0.0,0,0
552,2025-03-03,2,120217184911790668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,56.41,0,0.0,0.0,0,0
553,2025-03-03,1,120217185148840668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,20.27,0,0.0,0.0,0,0
554,2025-03-03,2,120217185148840668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,8.38,0,0.0,0.0,0,0
555,2025-03-03,1,120217185148850668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,16.46,7,308.65,18.751518833535844,0,0
556,2025-03-03,2,120217185148850668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,2.06,0,0.0,0.0,0,0
557,2025-03-03,1,120217185148860668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,30.22,0,0.0,0.0,0,0
558,2025-03-03,2,120217185148860668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,3.7800000000000002,0,0.0,0.0,0,0
559,2025-03-03,1,120217185148870668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,5.13,0,0.0,0.0,0,0
560,2025-03-03,2,120217185148870668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,0.13,0,0.0,0.0,0,0
561,2025-03-03,1,120217185148880668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,55.78,7,310.21,5.561312298314808,0,0
562,2025-03-03,1,120217185148890668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,48.54,0,0.0,0.0,0,0
563,2025-03-03,2,120217185148890668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,9.49,0,0.0,0.0,0,0
564,2025-03-03,1,120217185148900668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,16.81,0,0.0,0.0,0,0
565,2025-03-03,2,120217185148900668,120217184911720668,B047 - B027 Iterations - Non Narrated - HX - Mark,120214946625550668,Testing_ABO_BIG4,1.58,0,0.0,0.0,0,0
566,2025-03-03,1,120217185196830668,120217184911690668,B048 - B030 Iterations - UGC - Dadang,120214946625550668,Testing_ABO_BIG4,83.45,14,545.47,6.536488915518275,1,1
567,2025-03-03,1,120217185196840668,120217184911710668,B049 - 3 Weaknesses White Aura - UGC - Dadang,120214946625550668,Testing_ABO_BIG4,34.07,0,0.0,0.0,0,0
568,2025-03-03,1,120217185226030668,120217184911690668,B048 - B030 Iterations - UGC - Dadang,120214946625550668,Testing_ABO_BIG4,19.2,0,0.0,0.0,0,0
569,2025-03-03,1,120217185226040668,120217184911690668,B048 - B030 Iterations - UGC - Dadang,120214946625550668,Testing_ABO_BIG4,32.31,0,0.0,0.0,0,0
570,2025-03-03,1,120217185277110668,120217184911710668,B049 - 3 Weaknesses White Aura - UGC - Dadang,120214946625550668,Testing_ABO_BIG4,64.12,21,899.1099999999999,14.022301933873983,1,1
571,2025-03-03,2,120217185277110668,120217184911710668,B049 - 3 Weaknesses White Aura - UGC - Dadang,120214946625550668,Testing_ABO_BIG4,322.82,70,2908.25,9.008890403320736,1,1
572,2025-03-03,1,120217185277120668,120217184911710668,B049 - 3 Weaknesses White Aura - UGC - Dadang,120214946625550668,Testing_ABO_BIG4,117.98,28,1375.52,11.658925241566367,1,1
