ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,date_start,impressions,spend,purchases,revenue
120211760571070668,Pink,120211760258930668,Pink,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-03,672,10.51,0,0.0
120211761181980668,Green,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,250,4.18,0,0.0
120211760613040668,Janet DCO,120211760613070668,Janet DCO,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-03,342,10.39,0,0.0
120210395878760668,Video 1 - 08-24,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-03,0,0.0,0,0.0
120211761181970668,Green,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,132,3.26,0,0.0
120211761168420668,Green,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,256,3.44,0,0.0
120211760508150668,Green,120211760201510668,[Temp Off] Green,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-03,577,10.63,0,0.0
120211761181960668,Green,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,337,5.66,14,585.73
120210646786120668,White,120210646786200668,White,120209660513520668,AuraReveal | Testing Creatives,2024-11-03,5104,109.94,56,2157.34
120211761170210668,White,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,83,1.22,0,0.0
120211644023180668,Ex Back H1,120211644023120668,Ex Back,120211643546080668,Testing CBO - New Creatives - 26/10,2024-11-03,273,8.91,0,0.0
120211761181950668,Pink,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,327,3.81,0,0.0
120211627054050668,Red,120211627053880668,Red,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-03,4394,80.4,35,1198.52
120211627054040668,Image long text 2,120211627053830668,Image long text 2,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-03,0,0.0,0,0.0
120211644023170668,Ex Back H2,120211644023120668,Ex Back,120211643546080668,Testing CBO - New Creatives - 26/10,2024-11-03,1614,45.53,0,0.0
120211761170220668,Inny wstep,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,143,1.99,7,343.87
120211643373130668,Inny wstep - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-03,342,6.84,0,0.0
120211761181940668,Green,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,360,7.1,7,248.88
120210970753680668,Pink,120210970753690668,Pink,120209660513520668,AuraReveal | Testing Creatives,2024-11-03,4983,107.11,42,1438.22
120211761181930668,Pink,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,518,9.76,7,259.74
120211761170230668,Pink,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,347,3.59,0,0.0
120211761181920668,Pink,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,1435,23.51,0,0.0
120211761181910668,Pink,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,1043,15.2,14,490.21
120211284504500668,White,120210533205580668,Int-Metaphysics,120209613338180668,AuraReveal | Testing Interest,2024-11-03,0,0.0,0,0.0
120211761181890668,White,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,30,0.59,0,0.0
120211358933770668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-03,702,13.87,7,239.7
120211761181880668,Inny wstep,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,129,1.73,0,0.0
120211761181790668,White,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,37,0.91,0,0.0
120211760528300668,Inny wstep,120211760201540668,Inny wstep,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-03,561,10.56,28,1075.88
120211761181870668,Inny wstep,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,164,4.26,0,0.0
120211358933780668,Video 2,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-03,2,0.01,0,0.0
120211627054030668,Pink,120211627053860668,Pink,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-03,1560,26.47,7,329.41
120211761181800668,Janet,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,1,0.03,0,0.0
120211358933800668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-03,1,0.0,0,0.0
120211761181860668,White,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-03,126,3.39,7,249.0
120211643373090668,Video 3 - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-03,1514,37.26,7,239.7
120211761170980668,Janet,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,1,0.0,0,0.0
120211761170210668,White,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,149,2.7,0,0.0
120211761181850668,Inny wstep,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,290,4.42,0,0.0
120211761181870668,Inny wstep,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,104,1.86,0,0.0
120211761181950668,Pink,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,382,3.95,0,0.0
120211863246160668,Money M4,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-04,443,16.01,0,0.0
120211863246170668,Ex Back V4,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-04,162,4.14,0,0.0
120211761181820668,Inny wstep,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,295,4.1,0,0.0
120211761181940668,Green,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,379,6.85,0,0.0
120211285013650668,Love Magnet 2,120211285013660668,Love Magnet 2 - Interest-Based,120209660513520668,AuraReveal | Testing Creatives,2024-11-04,0,0.0,0,0.0
120211761181760668,Janet,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,3,0.04,0,0.0
120211643373130668,Inny wstep - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-04,0,0.0,7,239.7
120211358933990668,Inny wstep,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-04,0,0.0,0,0.0
120211761181800668,Janet,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,2,0.04,0,0.0
120211761170220668,Inny wstep,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,92,1.02,0,0.0
120211761181830668,White,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,140,2.87,7,246.12
120211761181880668,Inny wstep,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,138,2.2,0,0.0
120211761181840668,Janet,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,1,0.03,0,0.0
120211760528300668,Inny wstep,120211760201540668,Inny wstep,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-04,517,10.57,0,0.0
120211644023140668,General H2,120211644023090668,General,120211643546080668,Testing CBO - New Creatives - 26/10,2024-11-04,0,0.0,0,0.0
120211644023160668,General H3,120211644023090668,General,120211643546080668,Testing CBO - New Creatives - 26/10,2024-11-04,0,0.0,0,0.0
120211643303020668,Video 1 - 08-24,120211643303090668,Original Copy,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-04,0,0.0,0,0.0
120211760553530668,White,120211760201480668,White,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-04,441,11.58,0,0.0
120211761181930668,Pink,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,694,13.67,7,340.33
120211627054030668,Pink,120211627053860668,Pink,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-04,1416,25.53,7,329.41
120211863183970668,Money M3,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-04,116,3.5,0,0.0
120211863183940668,Love L2,120211863184000668,Love,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-04,390,12.27,0,0.0
120211863183910668,Ex Back V2,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-04,567,16.64,0,0.0
120210970753680668,Pink,120210970753690668,Pink,120209660513520668,AuraReveal | Testing Creatives,2024-11-04,4772,103.97,35,1198.52
120211760571070668,Pink,120211760258930668,Pink,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-04,570,10.51,0,0.0
120211643373110668,Green - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-04,0,0.0,0,0.0
120211863183900668,Ex Back V3,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-04,469,12.44,0,0.0
120211863183880668,Money M1,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-04,1168,42.65,7,239.7
120211761181980668,Green,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,200,2.84,0,0.0
120211761181920668,Pink,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,1260,19.07,14,497.41
120211358933770668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-04,0,0.0,0,0.0
120211760613040668,Janet DCO,120211760613070668,Janet DCO,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-04,388,10.42,0,0.0
120211863183980668,Love L3,120211863184000668,Love,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-04,116,2.99,0,0.0
120211761170230668,Pink,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,315,4.14,0,0.0
120211761181970668,Green,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,156,3.21,0,0.0
120211761181810668,Janet,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,1,0.03,0,0.0
120210395878760668,Video 1 - 08-24,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-04,0,0.0,0,0.0
120211761181960668,Green,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,329,5.79,0,0.0
120211863183990668,Ex Back V1,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-04,133,4.18,0,0.0
120211761181910668,Pink,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,1058,16.07,7,246.0
120211761168420668,Green,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,154,3.03,0,0.0
120211761181790668,White,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,139,1.94,0,0.0
120211761181860668,White,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,161,2.83,14,498.01
120211761181890668,White,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-04,69,1.78,7,245.28
120210646786120668,White,120210646786200668,White,120209660513520668,AuraReveal | Testing Creatives,2024-11-04,5306,107.83,21,869.11
120211760508150668,Green,120211760201510668,[Temp Off] Green,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-04,447,10.7,14,497.53
120211627054050668,Red,120211627053880668,Red,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-04,4700,76.49,14,479.41
120211761170230668,Pink,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,383,4.27,0,0.0
120211760508150668,Green,120211760201510668,[Temp Off] Green,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-05,528,11.29,7,250.08
120211863183980668,Love L3,120211863184000668,Love,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,258,5.45,0,0.0
120211760528300668,Inny wstep,120211760201540668,Inny wstep,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-05,621,11.4,7,336.79
120211760553530668,White,120211760201480668,White,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-05,542,11.4,0,0.0
120211760571070668,Pink,120211760258930668,Pink,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-05,889,15.36,7,246.96
120211760613040668,Janet DCO,120211760613070668,Janet DCO,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-05,399,10.8,7,246.36
120211761168420668,Green,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,242,2.93,0,0.0
120211627054050668,Red,120211627053880668,Red,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-05,5130,80.4,21,809.11
120211761170210668,White,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,199,3.96,0,0.0
120211863183990668,Ex Back V1,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,72,1.59,0,0.0
120211761170220668,Inny wstep,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,7,0.04,0,0.0
120211761181760668,Janet,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,3,0.0,0,0.0
120211627054030668,Pink,120211627053860668,Pink,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-05,1627,28.99,21,719.11
120211761181790668,White,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,164,2.62,0,0.0
120211761181800668,Janet,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,1,0.01,0,0.0
120211761181810668,Janet,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,4,0.19,0,0.0
120211761181820668,Inny wstep,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,213,2.84,0,0.0
120211761181830668,White,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,150,2.76,0,0.0
120211761181840668,Janet,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,12,0.29,0,0.0
120211863246160668,Money M4,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,233,6.02,0,0.0
120211761181850668,Inny wstep,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,262,3.86,0,0.0
120211761181860668,White,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,238,4.35,7,250.2
120211761181870668,Inny wstep,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,196,3.82,0,0.0
120211761181880668,Inny wstep,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,108,1.38,0,0.0
120211761181890668,White,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,84,1.96,0,0.0
120211863246170668,Ex Back V4,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,48,1.45,0,0.0
120211761181910668,Pink,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,1115,15.83,0,0.0
120211761181920668,Pink,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,1037,16.49,14,499.69
120210970753680668,Pink,120210970753690668,Pink,120209660513520668,AuraReveal | Testing Creatives,2024-11-05,5050,113.96,7,239.7
120211761181930668,Pink,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,421,8.98,0,0.0
120211761181940668,Green,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,610,11.72,0,0.0
120210646786120668,White,120210646786200668,White,120209660513520668,AuraReveal | Testing Creatives,2024-11-05,5292,110.6,56,1917.63
120211761181950668,Pink,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,264,3.33,0,0.0
120211761181960668,Green,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,214,4.46,7,246.3
120210395878760668,Video 1 - 08-24,120210395878700668,Int-Motivation,120209613338180668,AuraReveal | Testing Interest,2024-11-05,0,0.0,0,0.0
120211761181970668,Green,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,191,4.6,0,0.0
120211761181980668,Green,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-05,185,2.66,0,0.0
120211863183880668,Money M1,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,1441,45.49,28,958.82
120211863183890668,Money M2,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,477,13.23,0,0.0
120211863183900668,Ex Back V3,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,472,13.55,0,0.0
120211863183910668,Ex Back V2,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,170,5.98,0,0.0
120211863183940668,Love L2,120211863184000668,Love,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,229,6.47,0,0.0
120211863183970668,Money M3,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-05,80,2.26,0,0.0
120211760571070668,Pink,120211760258930668,Pink,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-06,3325,57.67,35,1227.26
120211863183890668,Money M2,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,151,4.7,0,0.0
120211761181930668,Pink,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,14,0.43,0,0.0
120211761181850668,Inny wstep,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,288,4.03,0,0.0
120211863183880668,Money M1,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,1689,43.77,7,329.41
120211358933770668,Video 3,120211358934730668,Happily Divorced,120211358933690668,AuraReveal | Testing Interest | Aura Analysis LP,2024-11-06,0,0.0,0,0.0
120211761181980668,Green,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,8,0.1,0,0.0
120211922238940668,TikTokVibe - Audio 1,120211922238970668,TikTokVibe - Audio 1,120211358933100668,AuraReveal | Testing Creatives | Aura Analysis LP,2024-11-06,1277,24.53,0,0.0
120211761170220668,Inny wstep,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,2,0.02,0,0.0
120211760613040668,Janet DCO,120211760613070668,Janet DCO,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-06,412,10.88,0,0.0
120211761181970668,Green,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,114,3.83,0,0.0
120211761181940668,Green,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,861,17.04,7,432.25
120211761170980668,Janet,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,8,0.14,0,0.0
120211922238950668,TikTokVibe - Audio 2,120211922238960668,TikTokVibe - Audio 2,120211358933100668,AuraReveal | Testing Creatives | Aura Analysis LP,2024-11-06,1220,24.07,0,0.0
120211627054030668,Pink,120211627053860668,Pink,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-06,1820,31.24,21,719.11
120210646786120668,White,120210646786200668,White,120209660513520668,AuraReveal | Testing Creatives,2024-11-06,6267,128.73,63,2157.34
120211643373090668,Video 3 - Copy Variation 2,120211643373080668,Copy Variation 2,120211643303010668,AuraReveal | Testing Copy | Aura Analysis LP,2024-11-06,0,0.0,0,0.0
120211760528300668,Inny wstep,120211760201540668,Inny wstep,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-06,819,14.07,0,0.0
120211761170210668,White,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,3,0.05,0,0.0
120211761181960668,Green,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,336,5.76,0,0.0
120211761181950668,Pink,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,19,0.23,0,0.0
120211761181890668,White,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,2,0.13,0,0.0
120211627054050668,Red,120211627053880668,Red,120211627053770668,Testing CBO - Top OldCreatives - 25/10,2024-11-06,5728,89.67,21,808.81
120211761168420668,Green,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,24,0.36,0,0.0
120211761181790668,White,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,8,0.11,0,0.0
120211760553530668,White,120211760201480668,White,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-06,869,18.91,7,246.96
120211761181820668,Inny wstep,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,375,5.1,0,0.0
120211863183970668,Money M3,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,66,2.33,0,0.0
120211761181840668,Janet,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,19,0.3,0,0.0
120211761181800668,Janet,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,22,0.15,0,0.0
120211761170230668,Pink,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,781,9.49,0,0.0
120211863183980668,Love L3,120211863184000668,Love,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,216,5.04,0,0.0
120211761181910668,Pink,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,962,15.63,7,245.64
120211761181870668,Inny wstep,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,539,10.41,0,0.0
120211761181830668,White,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,176,3.28,7,397.27
120211863246160668,Money M4,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,139,3.35,0,0.0
120210970753680668,Pink,120210970753690668,Pink,120209660513520668,AuraReveal | Testing Creatives,2024-11-06,6058,127.81,35,1210.22
120211863246170668,Ex Back V4,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,27,0.73,0,0.0
120211863183940668,Love L2,120211863184000668,Love,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,272,7.21,0,0.0
120211863183990668,Ex Back V1,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,72,1.57,0,0.0
120211761181880668,Inny wstep,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,575,9.94,7,239.7
120211761181920668,Pink,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,2094,33.64,7,401.23
120211761181860668,White,120211761181990668,United Kingdom,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,319,6.35,0,0.0
120211863183910668,Ex Back V2,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,529,15.75,0,0.0
120211760508150668,Green,120211760201510668,[Temp Off] Green,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-06,935,19.78,14,583.93
120211761181810668,Janet,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,11,0.28,0,0.0
120211761181760668,Janet,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-06,12,0.22,0,0.0
120211863183900668,Ex Back V3,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-06,670,17.1,7,239.7
120211922238950668,TikTokVibe - Audio 2,120211922238960668,TikTokVibe - Audio 2,120211358933100668,AuraReveal | Testing Creatives | Aura Analysis LP,2024-11-07,981,19.88,0,0.0
120211761181790668,White,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,29,0.36,0,0.0
120211761181870668,Inny wstep,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,328,6.18,0,0.0
120211863183990668,Ex Back V1,120211863183920668,Ex Back,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-07,26,0.44,0,0.0
120211863246160668,Money M4,120211863183950668,Money,120211863183960668,Testing CBO - Refund Variations - 04/11,2024-11-07,170,3.3,0,0.0
120211761181760668,Janet,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,10,0.19,0,0.0
120211760528300668,Inny wstep,120211760201540668,Inny wstep,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-07,684,11.4,0,0.0
120211761181880668,Inny wstep,120211761181770668,New Zealand,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,717,9.46,0,0.0
120211761170980668,Janet,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,1,0.01,0,0.0
120211761181890668,White,120211761181780668,Australia,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,76,1.45,0,0.0
120211761170230668,Pink,120211761168480668,Ireland,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,580,9.1,0,0.0
120211760508150668,Green,120211760201510668,[Temp Off] Green,120211760201490668,Testing CBO - Country Expansion 2 - 02/11,2024-11-07,1057,22.86,0,0.0
120211761181910668,Pink,120211761181900668,Canada,120211761168410668,Testing CBO - Country Expansion 1 - 31/10,2024-11-07,1334,19.38,21,740.17
120210970753680668,Pink,120210970753690668,Pink,120209660513520668,AuraReveal | Testing Creatives,2024-11-07,6278,123.59,14,239.7
